vf,width,thickness,k11,k33,p,t,h
0.81869,0.94894,0.89956,2.30083,0.60861,0,1,0
0.08256,0.24019,0.36206,0.58322,0.21618,0,1,0
0.72569,0.28756,0.78931,1.18992,0.35638,0,1,0
0.57131,0.35906,0.79194,1.12585,0.34703,0,1,0
0.96644,0.37156,0.14844,1.61763,0.30593,0,1,0
0.54556,0.80269,0.61694,1.82745,0.41274,0,1,0
0.10144,0.28881,0.77344,0.59973,0.25238,0,1,0
0.43431,0.58406,0.13181,1.35257,0.26262,0,1,0
0.09294,0.60831,0.21431,0.83126,0.22668,0,1,0
0.37844,0.48856,0.11206,1.18006,0.24686,0,1,0
0.28294,0.78294,0.01019,1.35793,0.25403,0,1,0
0.41769,0.94144,0.92456,1.53816,0.45253,0,1,0
0.84631,0.91669,0.31644,2.55741,0.43234,0,1,0
0.35281,0.74744,0.97831,1.32147,0.42164,0,1,0
0.73544,0.83106,0.44731,2.24788,0.42819,0,1,0
0.62831,0.29194,0.70181,1.1357,0.33054,0,1,0
0.14694,0.22944,0.64469,0.63191,0.2437,0,1,0
0.65894,0.69506,0.16106,1.8484,0.31312,0,1,0
0.07019,0.61019,0.02194,0.80066,0.21607,0,1,0
0.97069,0.03456,0.72944,0.85133,0.30548,0,1,0
0.94219,0.55106,0.07819,2.14338,0.34447,0,1,0
0.79819,0.95769,0.22919,2.54788,0.40324,0,1,0
0.41456,0.84994,0.88081,1.54606,0.44056,0,1,0
0.63506,0.89869,0.48194,2.07347,0.41057,0,1,0
0.13506,0.66881,0.01394,0.9276,0.22438,0,1,0
0.81769,0.25381,0.33869,1.32003,0.29736,0,1,0
0.48681,0.18131,0.18456,0.89477,0.23152,0,1,0
0.95956,0.90431,0.95431,2.53528,0.70778,0,1,0
0.21231,0.90206,0.34219,1.24412,0.27651,0,1,0
0.62431,0.52144,0.33131,1.57413,0.31493,0,1,0
0.14031,0.99631,0.51181,1.19379,0.29955,0,1,0
0.55869,0.39269,0.30381,1.1407,0.26732,0,1,0
0.11981,0.04031,0.36444,0.42046,0.20193,0,1,0
0.70756,0.31656,0.88294,1.24676,0.38472,0,1,0
0.90294,0.47131,0.33744,1.87851,0.36372,0,1,0
0.15844,0.33331,0.99681,0.67728,0.29026,0,1,0
0.64569,0.36669,0.25456,1.23774,0.27124,0,1,0
0.15181,0.73431,0.18031,1.04901,0.24048,0,1,0
0.64269,0.35781,0.31844,1.22174,0.27835,0,1,0
0.37444,0.12781,0.19381,0.59413,0.20995,0,1,0
0.91144,0.70681,0.14669,2.34979,0.37281,0,1,0
0.93531,0.79819,0.20269,2.65134,0.41694,0,1,0
0.35381,0.71444,0.86281,1.32604,0.39341,0,1,0
0.64144,0.19519,0.17056,1.0676,0.24531,0,1,0
0.49319,0.14356,0.37706,0.76141,0.23733,0,1,0
0.77931,0.77244,0.05394,2.33259,0.34865,0,1,0
0.45069,0.00469,0.09819,0.59071,0.20594,0,1,0
0.34181,0.45231,0.00856,1.06999,0.2346,0,1,0
0.21331,0.71244,0.45781,1.13506,0.28432,0,1,0
0.62794,0.71694,0.82819,1.79913,0.47059,0,1,0
0.26831,0.19906,0.84769,0.69585,0.27438,0,1,0
0.79806,0.82556,0.98056,2.18247,0.61705,0,1,0
0.36756,0.25106,0.65019,0.85159,0.27606,0,1,0
0.99044,0.01119,0.94119,0.82922,0.33107,0,1,0
0.85944,0.29969,0.95681,1.35232,0.43601,0,1,0
0.67169,0.42731,0.16494,1.42291,0.27663,0,1,0
0.33894,0.71206,0.25381,1.34583,0.27422,0,1,0
0.99831,0.23319,0.64444,1.452,0.38482,0,1,0
0.14731,0.24719,0.74931,0.63477,0.25495,0,1,0
0.30144,0.23269,0.32569,0.78752,0.23249,0,1,0
0.82206,0.28169,0.05281,1.38283,0.26716,0,1,0
0.95444,0.65844,0.55619,2.19025,0.47937,0,1,0
0.70294,0.69381,0.65656,1.90432,0.44529,0,1,0
0.05469,0.77969,0.00756,0.91866,0.22315,0,1,0
0.96731,0.13181,0.55381,0.92442,0.29751,0,1,0
0.74769,0.00706,0.70669,0.72536,0.27217,0,1,0
0.55981,0.01019,0.24194,0.64407,0.21701,0,1,0
0.82656,0.71856,0.81081,2.14575,0.53895,0,1,0
0.48931,0.35481,0.08806,1.06917,0.239,0,1,0
0.77369,0.77306,0.49894,2.24172,0.44642,0,1,0
0.87231,0.28369,0.52081,1.39422,0.34287,0,1,0
0.29569,0.31169,0.39231,0.8326,0.24348,0,1,0
0.35606,0.29931,0.34731,0.88868,0.24475,0,1,0
0.77844,0.31944,0.76644,1.3139,0.37405,0,1,0
0.47931,0.04469,0.64831,0.60904,0.24419,0,1,0
0.50706,0.14819,0.90169,0.76689,0.29335,0,1,0
0.05256,0.17181,0.62344,0.49581,0.22358,0,1,0
0.43131,0.76431,0.00531,1.62835,0.27561,0,1,0
0.49831,0.57556,0.80119,1.38165,0.38937,0,1,0
0.95656,0.14931,0.64994,1.09916,0.33204,0,1,0
0.06719,0.88281,0.48269,0.95527,0.26756,0,1,0
0.93756,0.97381,0.24344,2.93503,0.465,0,1,0
0.12094,0.35531,0.85856,0.65572,0.27194,0,1,0
0.24269,0.32106,0.27844,0.78289,0.22851,0,1,0
0.11894,0.72569,0.84994,0.94256,0.32492,0,1,0
0.01219,0.21994,0.87244,0.49448,0.24197,0,1,0
0.48369,0.26169,0.02244,1.00833,0.23208,0,1,0
0.31706,0.39956,0.90656,0.86303,0.31755,0,1,0
0.79331,0.65794,0.39719,1.95448,0.38366,0,1,0
0.97856,0.16544,0.86856,1.18666,0.37636,0,1,0
0.40919,0.20244,0.89694,0.8225,0.30276,0,1,0
0.34594,0.25156,0.15956,0.85055,0.22598,0,1,0
0.16756,0.25969,0.99506,0.64762,0.28416,0,1,0
0.20256,0.34119,0.55169,0.73922,0.24912,0,1,0
0.99194,0.30144,0.74769,1.50718,0.42052,0,1,0
0.42419,0.92506,0.10106,1.71565,0.28847,0,1,0
0.42306,0.76606,0.65956,1.5402,0.3806,0,1,0
0.88806,0.31844,0.77031,1.42662,0.40077,0,1,0
0.76631,0.69144,0.24781,2.00566,0.34875,0,1,0
0.59231,0.98769,0.23656,2.18241,0.35501,0,1,0
0.71744,0.63431,0.97356,1.70091,0.50973,0,1,0
0.01931,0.50356,0.35494,0.67949,0.22468,0,1,0
0.19669,0.53394,0.90856,0.91441,0.32684,0,1,0
0.27531,0.15081,0.46344,0.62734,0.22876,0,1,0
0.40606,0.85906,0.31556,1.62459,0.31068,0,1,0
0.65081,0.30894,0.23831,1.20025,0.26548,0,1,0
0.14119,0.39219,0.36294,0.69187,0.2268,0,1,0
0.21794,0.47056,0.77406,0.89726,0.30078,0,1,0
0.28731,0.97544,0.24156,1.49458,0.28508,0,1,0
0.54244,0.74381,0.31756,1.77074,0.3278,0,1,0
0.50019,0.97394,0.96856,1.6673,0.4952,0,1,0
0.58506,0.53669,0.49944,1.5142,0.34284,0,1,0
0.66419,0.36931,0.92219,1.21857,0.39675,0,1,0
0.76069,0.11869,0.53894,0.80712,0.26816,0,1,0
0.68681,0.96156,0.28806,2.31849,0.3861,0,1,0
0.33844,0.82581,0.89044,1.38884,0.41336,0,1,0
0.64394,0.11319,0.90806,0.70152,0.28947,0,1,0
0.43381,0.30506,0.96594,0.93255,0.33767,0,1,0
0.91656,0.01981,0.51419,0.80476,0.26248,0,1,0
0.17269,0.27656,0.31281,0.69236,0.22287,0,1,0
0.38919,0.60669,0.21294,1.28842,0.26522,0,1,0
0.28581,0.37019,0.22006,0.85108,0.23008,0,1,0
0.13256,0.02831,0.30169,0.42321,0.19998,0,1,0
0.41794,0.68819,0.43069,1.41298,0.31253,0,1,0
0.20056,0.38906,0.01894,0.7677,0.21464,0,1,0
0.85294,0.86556,0.10831,2.57057,0.38307,0,1,0
0.17469,0.72006,0.73881,1.04939,0.32176,0,1,0
0.99744,0.17444,0.97969,1.23399,0.41158,0,1,0
0.05094,0.99531,0.45969,1.00412,0.26948,0,1,0
0.60694,0.92469,0.62019,2.02363,0.44585,0,1,0
0.29506,0.23869,0.84181,0.76084,0.28448,0,1,0
0.29431,0.02669,0.27069,0.51261,0.20647,0,1,0
0.67769,0.10581,0.05681,0.77017,0.21921,0,1,0
0.22844,0.10944,0.98769,0.47639,0.25051,0,1,0
0.49769,0.28056,0.24356,1.02608,0.24823,0,1,0
0.26781,0.96606,0.72519,1.3432,0.36749,0,1,0
0.21531,0.47956,0.63594,0.92009,0.28488,0,1,0
0.80444,0.70519,0.34506,2.1295,0.38415,0,1,0
0.55669,0.68206,0.28494,1.63444,0.31065,0,1,0
0.22119,0.62081,0.54094,1.02016,0.28332,0,1,0
0.12631,0.79231,0.99556,0.96621,0.35694,0,1,0
0.95231,0.40094,0.66744,1.56401,0.41817,0,1,0
0.86006,0.92369,0.79506,2.46874,0.60366,0,1,0
0.10269,0.62044,0.69544,0.83161,0.28147,0,1,0
0.86581,0.16319,0.01544,1.13888,0.2455,0,1,0
0.09031,0.88881,0.39319,1.00238,0.26005,0,1,0
0.86831,0.39444,0.05744,1.52284,0.28238,0,1,0
0.76519,0.07856,0.58056,0.80251,0.27039,0,1,0
0.11956,0.05094,0.85094,0.41824,0.228,0,1,0
0.34369,0.24419,0.82906,0.80959,0.29157,0,1,0
0.57394,0.43281,0.25531,1.31763,0.27641,0,1,0
0.49194,0.22856,0.41181,0.95993,0.25956,0,1,0
0.02306,0.36394,0.76719,0.55421,0.24506,0,1,0
0.01156,0.39706,0.05719,0.56028,0.20194,0,1,0
0.96156,0.78019,0.51494,2.62158,0.52606,0,1,0
0.01694,0.51456,0.02519,0.68693,0.20896,0,1,0
0.71106,0.09506,0.38544,0.79043,0.24632,0,1,0
0.65506,0.26819,0.59669,1.14195,0.31339,0,1,0
0.77606,0.25919,0.86406,1.22276,0.37838,0,1,0
0.40156,0.05444,0.59006,0.57647,0.23401,0,1,0
0.75594,0.27544,0.13456,1.30052,0.26509,0,1,0
0.95094,0.62006,0.55494,2.15083,0.47057,0,1,0
0.60681,0.12119,0.98719,0.6868,0.29779,0,1,0
0.01856,0.16744,0.78381,0.46193,0.22948,0,1,0
0.58669,0.46281,0.27081,1.43236,0.28922,0,1,0
0.06444,0.00419,0.87781,0.3794,0.22229,0,1,0
0.11644,0.43106,0.76306,0.72777,0.27242,0,1,0
0.27706,0.35756,0.82394,0.81519,0.29478,0,1,0
0.19944,0.42794,0.61306,0.83161,0.2691,0,1,0
0.72344,0.54144,0.66631,1.70692,0.41752,0,1,0
0.32819,0.32881,0.05881,0.88802,0.22372,0,1,0
0.28344,0.99831,0.96744,1.2779,0.41527,0,1,0
0.30344,0.82806,0.67581,1.36927,0.35753,0,1,0
0.48319,0.18244,0.68419,0.86224,0.28265,0,1,0
0.33594,0.57781,0.63506,1.16712,0.3202,0,1,0
0.77744,0.43644,0.44644,1.59778,0.34681,0,1,0
0.22994,0.07269,0.27231,0.49755,0.20519,0,1,0
0.87031,0.47431,0.36919,1.84901,0.36536,0,1,0
0.60619,0.13906,0.43056,0.80007,0.24855,0,1,0
0.81119,0.17669,0.77281,1.11881,0.34552,0,1,0
0.89581,0.60969,0.56294,2.04611,0.45091,0,1,0
0.31494,0.62781,0.57206,1.16344,0.30834,0,1,0
0.02719,0.85619,0.50469,0.87371,0.26104,0,1,0
0.07706,0.73181,0.01081,0.91845,0.22326,0,1,0
0.76981,0.99881,0.73156,2.33294,0.54658,0,1,0
0.14244,0.81481,0.00456,1.10382,0.23546,0,1,0
0.29294,0.82056,0.33381,1.38321,0.28897,0,1,0
0.46819,0.45469,0.69156,1.2159,0.33981,0,1,0
0.07631,0.31894,0.87631,0.60106,0.26257,0,1,0
0.70844,0.25519,0.65519,1.18259,0.3303,0,1,0
0.39181,0.00144,0.08994,0.55992,0.20349,0,1,0
0.73706,0.27231,0.69931,1.21291,0.34427,0,1,0
0.67506,0.96306,0.71781,2.15202,0.50471,0,1,0
0.45019,0.31131,0.57194,0.97844,0.28297,0,1,0
0.61769,0.73381,0.99856,1.73904,0.5157,0,1,0
0.46681,0.12019,0.45956,0.64447,0.23332,0,1,0
0.37619,0.46581,0.01631,1.15625,0.24063,0,1,0
0.54031,0.65106,0.94756,1.46522,0.44775,0,1,0
0.30019,0.50019,0.08744,1.09215,0.23849,0,1,0
0.69819,0.36094,0.77544,1.26155,0.37159,0,1,0
0.77856,0.44869,0.39156,1.65109,0.34181,0,1,0
0.75881,0.28069,0.77706,1.22462,0.36131,0,1,0
0.22681,0.38569,0.26681,0.78391,0.22778,0,1,0
0.97356,0.28256,0.69919,1.47705,0.40429,0,1,0
0.34006,0.86019,0.78569,1.4343,0.39397,0,1,0
0.25206,0.26144,0.07156,0.76976,0.21596,0,1,0
0.57994,0.47981,0.84581,1.3894,0.40167,0,1,0
0.87531,0.42256,0.36581,1.66789,0.34455,0,1,0
0.31294,0.01956,0.23344,0.51985,0.20553,0,1,0
0.15769,0.23744,0.89531,0.6365,0.2706,0,1,0
0.49419,0.64019,0.06444,1.47737,0.26835,0,1,0
0.88256,0.18894,0.80231,1.20998,0.37091,0,1,0
0.93244,0.24356,0.43431,1.4081,0.32977,0,1,0
0.81256,0.60906,0.94656,1.8374,0.53693,0,1,0
0.45944,0.97169,0.37956,1.84632,0.35008,0,1,0
0.59569,0.06306,0.47219,0.71597,0.24359,0,1,0
0.55519,0.75919,0.05431,1.84851,0.29765,0,1,0
0.48581,0.43594,0.29319,1.22617,0.27115,0,1,0
0.69581,0.36356,0.08844,1.30667,0.26111,0,1,0
0.07394,0.77406,0.75119,0.91449,0.30389,0,1,0
0.86394,0.55306,0.96069,1.85521,0.54665,0,1,0
0.27044,0.50156,0.61944,1.03013,0.29804,0,1,0
0.30831,0.27144,0.75819,0.79334,0.28146,0,1,0
0.84681,0.18256,0.00294,1.23278,0.25201,0,1,0
0.87731,0.52744,0.37481,1.95249,0.37983,0,1,0
0.78256,0.15269,0.80644,0.99172,0.3266,0,1,0
0.68594,0.86856,0.45181,2.17749,0.41667,0,1,0
0.09281,0.03681,0.14644,0.41556,0.19496,0,1,0
0.02944,0.36694,0.13844,0.57149,0.20459,0,1,0
0.46319,0.88544,0.46506,1.73286,0.35793,0,1,0
0.38769,0.62619,0.69569,1.26267,0.34745,0,1,0
0.21931,0.74019,0.01919,1.18196,0.24144,0,1,0
0.27406,0.48794,0.35219,1.02181,0.25721,0,1,0
0.27519,0.06869,0.11431,0.52474,0.20176,0,1,0
0.69369,0.79369,0.95494,1.97581,0.55562,0,1,0
0.20394,0.34506,0.81569,0.73735,0.27963,0,1,0
0.56006,0.60094,0.54669,1.51954,0.35267,0,1,0
0.19069,0.13281,0.79531,0.4814,0.23416,0,1,0
0.80481,0.68156,0.71531,1.98052,0.48597,0,1,0
0.62681,0.75081,0.95594,1.80301,0.51434,0,1,0
0.69844,0.42056,0.89819,1.39541,0.42042,0,1,0
0.59131,0.87244,0.32006,1.99673,0.35451,0,1,0
0.72694,0.32644,0.11869,1.31632,0.26419,0,1,0
0.74544,0.73419,0.03594,2.15796,0.32957,0,1,0
0.91494,0.68981,0.03806,2.29642,0.3549,0,1,0
0.93444,0.39606,0.23231,1.57342,0.31465,0,1,0
0.24294,0.98381,0.94044,1.21567,0.39533,0,1,0
0.17019,0.14069,0.79156,0.52541,0.24022,0,1,0
0.78681,0.89431,0.64181,2.35777,0.51442,0,1,0
0.08494,0.59269,0.02469,0.82344,0.21758,0,1,0
0.58344,0.51981,0.34681,1.50173,0.30921,0,1,0
0.20344,0.74794,0.99581,1.06772,0.37514,0,1,0
0.75044,0.92294,0.16231,2.38961,0.3694,0,1,0
0.39531,0.51694,0.90244,1.1795,0.37399,0,1,0
0.16631,0.30769,0.15881,0.6989,0.2142,0,1,0
0.71431,0.21531,0.51944,1.14578,0.30036,0,1,0
0.46006,0.74331,0.21319,1.63331,0.29512,0,1,0
0.62981,0.71019,0.00544,1.86235,0.2994,0,1,0
0.10444,0.51831,0.48281,0.80433,0.24985,0,1,0
0.72306,0.08256,0.41506,0.7949,0.25002,0,1,0
0.75381,0.82619,0.62631,2.24481,0.48839,0,1,0
0.27956,0.97044,0.92806,1.28506,0.40515,0,1,0
0.41919,0.42556,0.72056,1.08634,0.32274,0,1,0
0.46106,0.88131,0.33706,1.73426,0.32735,0,1,0
0.97694,0.63581,0.71081,2.18136,0.5374,0,1,0
0.14331,0.76619,0.17069,1.0763,0.24164,0,1,0
0.00881,0.33881,0.24481,0.54225,0.20654,0,1,0
0.62219,0.21306,0.95069,1.02066,0.35289,0,1,0
0.35844,0.93644,0.31806,1.56845,0.30558,0,1,0
0.26756,0.35656,0.75694,0.81138,0.28539,0,1,0
0.21569,0.17956,0.19681,0.65327,0.21277,0,1,0
0.42044,0.87569,0.65931,1.61512,0.39159,0,1,0
0.87344,0.15781,0.20681,1.15361,0.26113,0,1,0
0.55281,0.69181,0.10019,1.6596,0.28676,0,1,0
0.45294,0.01169,0.27331,0.58349,0.21239,0,1,0
0.74919,0.07131,0.28019,0.79042,0.23631,0,1,0
0.48269,0.68706,0.43144,1.51831,0.32595,0,1,0
0.53131,0.12281,0.20094,0.68611,0.2186,0,1,0
0.12081,0.90281,0.99869,0.97704,0.36082,0,1,0
0.35469,0.67881,0.19306,1.29308,0.26365,0,1,0
0.27994,0.14131,0.47406,0.60159,0.22633,0,1,0
0.85094,0.56269,0.79231,1.88578,0.49388,0,1,0
0.15344,0.73781,0.82144,1.01774,0.33091,0,1,0
0.59856,0.33769,0.02806,1.19081,0.24631,0,1,0
0.05369,0.76669,0.03569,0.91148,0.22312,0,1,0
0.65806,0.88569,0.72044,2.07577,0.49027,0,1,0
0.10006,0.53269,0.67231,0.79649,0.27299,0,1,0
0.29556,0.01181,0.31094,0.50123,0.20696,0,1,0
0.27756,0.79969,0.36181,1.33124,0.28887,0,1,0
0.33669,0.61944,0.72856,1.17509,0.33922,0,1,0
0.28881,0.05069,0.33056,0.52106,0.21017,0,1,0
0.19394,0.53744,0.91794,0.90904,0.32723,0,1,0
0.10481,0.82831,0.17931,1.03056,0.23877,0,1,0
0.25456,0.79981,0.59956,1.28035,0.32754,0,1,0
0.75819,0.85494,0.59931,2.27129,0.48088,0,1,0
0.92681,0.28406,0.85269,1.37466,0.41402,0,1,0
0.59206,0.92219,0.56794,1.99561,0.42386,0,1,0
0.78006,0.00719,0.66144,0.75044,0.27297,0,1,0
0.79644,0.72256,0.41656,2.2003,0.41632,0,1,0
0.88794,0.17844,0.43219,1.2081,0.30222,0,1,0
0.47231,0.08606,0.35956,0.64714,0.22498,0,1,0
0.11019,0.67156,0.03819,0.89328,0.22255,0,1,0
0.40181,0.78406,0.53781,1.54784,0.35077,0,1,0
0.73444,0.40519,0.06494,1.39365,0.26763,0,1,0
0.74581,0.27894,0.45756,1.26199,0.30789,0,1,0
0.40556,0.84581,0.11706,1.63082,0.28218,0,1,0
0.73019,0.07344,0.12531,0.78476,0.22374,0,1,0
0.46731,0.36006,0.61219,1.02837,0.29897,0,1,0
0.92344,0.74144,0.74031,2.40695,0.57501,0,1,0
0.30056,0.62156,0.58731,1.139,0.30753,0,1,0
0.36431,0.00756,0.61431,0.53347,0.2305,0,1,0
0.10956,0.88456,0.32094,1.04393,0.25451,0,1,0
0.05319,0.37769,0.02894,0.60318,0.2042,0,1,0
0.78806,0.25669,0.65819,1.25955,0.34541,0,1,0
0.92531,0.69044,0.44494,2.29036,0.44991,0,1,0
0.37706,0.27456,0.14531,0.90453,0.22933,0,1,0
0.51369,0.82544,0.53819,1.79239,0.38433,0,1,0
0.48119,0.15319,0.00406,0.7777,0.21631,0,1,0
0.87919,0.95569,0.02369,2.75959,0.39727,0,1,0
0.89556,0.89744,0.21981,2.65714,0.42136,0,1,0
0.77219,0.15169,0.78306,0.98379,0.32411,0,1,0
0.57019,0.25494,0.54481,1.04871,0.28919,0,1,0
0.45856,0.40581,0.25244,1.05384,0.25197,0,1,0
0.85769,0.22481,0.36106,1.30961,0.2988,0,1,0
0.09256,0.03344,0.32369,0.40447,0.19905,0,1,0
0.87019,0.46094,0.25419,1.83143,0.33681,0,1,0
0.50869,0.75356,0.29306,1.71981,0.31749,0,1,0
0.85144,0.84394,0.07681,2.55005,0.37672,0,1,0
0.53431,0.11694,0.00081,0.68673,0.21129,0,1,0
0.99431,0.37606,0.87219,1.57755,0.48006,0,1,0
0.29306,0.74669,0.84969,1.25947,0.37795,0,1,0
0.04569,0.94719,0.99419,0.84674,0.33419,0,1,0
0.64081,0.94169,0.03444,2.19795,0.33042,0,1,0
0.98419,0.41006,0.24031,1.70058,0.3317,0,1,0
0.21994,0.41194,0.38519,0.8129,0.24082,0,1,0
0.62719,0.48419,0.98869,1.41737,0.44124,0,1,0
0.63944,0.66169,0.49044,1.68748,0.36529,0,1,0
0.79694,0.51569,0.08306,1.8448,0.30847,0,1,0
0.66594,0.08319,0.54844,0.75176,0.2587,0,1,0
0.18906,0.32756,0.15506,0.73281,0.21653,0,1,0
0.83106,0.09981,0.64606,0.83546,0.28556,0,1,0
0.40769,0.94031,0.86119,1.55097,0.43792,0,1,0
0.07506,0.58869,0.80269,0.77042,0.28616,0,1,0
0.86381,0.12731,0.16481,0.88634,0.23765,0,1,0
0.17381,0.53306,0.98844,0.872,0.3318,0,1,0
0.16156,0.35994,0.92894,0.69149,0.28652,0,1,0
0.30881,0.48469,0.52906,1.06102,0.2865,0,1,0
0.65794,0.86844,0.51006,2.1058,0.42302,0,1,0
0.27944,0.85156,0.30256,1.3747,0.28309,0,1,0
0.92394,0.13819,0.05469,0.96507,0.23768,0,1,0
0.41494,0.03956,0.24881,0.5847,0.21228,0,1,0
0.56231,0.26069,0.15531,1.08343,0.24583,0,1,0
0.34581,0.21256,0.21769,0.81431,0.22679,0,1,0
0.27769,0.15619,0.73381,0.64367,0.25444,0,1,0
0.44044,0.28531,0.85894,0.90987,0.31489,0,1,0
0.99294,0.95969,0.41381,2.98076,0.54467,0,1,0
0.28181,0.59131,0.04819,1.12686,0.2392,0,1,0
0.95269,0.86606,0.74344,2.63548,0.62172,0,1,0
0.22419,0.42894,0.70769,0.86081,0.28537,0,1,0
0.17556,0.59481,0.66244,0.92993,0.29089,0,1,0
0.87494,0.91656,0.20931,2.63472,0.41455,0,1,0
0.64556,0.71806,0.94431,1.79181,0.51248,0,1,0
0.02319,0.80831,0.71844,0.83877,0.28714,0,1,0
0.13319,0.26394,0.52281,0.63721,0.23407,0,1,0
0.75681,0.85694,0.70581,2.25116,0.51835,0,1,0
0.35619,0.44219,0.72019,1.05054,0.3165,0,1,0
0.45056,0.79419,0.69781,1.62296,0.40156,0,1,0
0.63969,0.15231,0.07406,0.89383,0.22723,0,1,0
0.65819,0.26206,0.09581,1.1875,0.25088,0,1,0
0.04269,0.82744,0.44369,0.89962,0.25618,0,1,0
0.53056,0.16681,0.36881,0.88664,0.24839,0,1,0
0.24444,0.97931,0.46819,1.40148,0.31656,0,1,0
0.15669,0.32219,0.15656,0.69679,0.21396,0,1,0
0.65631,0.84219,0.15731,2.13413,0.33756,0,1,0
0.47731,0.06731,0.44631,0.64951,0.23209,0,1,0
0.24969,0.65881,0.67606,1.07198,0.31487,0,1,0
0.47044,0.37544,0.94956,1.01553,0.35637,0,1,0
0.35669,0.31719,0.01431,0.91366,0.22451,0,1,0
0.66006,0.39019,0.26906,1.25628,0.27614,0,1,0
0.14094,0.58331,0.84381,0.86231,0.30782,0,1,0
0.14369,0.75344,0.10594,1.05747,0.23584,0,1,0
0.51469,0.05944,0.98294,0.61489,0.27994,0,1,0
0.83469,0.33719,0.87481,1.39408,0.41848,0,1,0
0.29169,0.62506,0.50956,1.12963,0.29239,0,1,0
0.43781,0.66719,0.68119,1.36205,0.36158,0,1,0
0.30844,0.29056,0.13969,0.84643,0.22427,0,1,0
0.68319,0.96281,0.48644,2.28914,0.44268,0,1,0
0.83706,0.31044,0.98469,1.3389,0.43621,0,1,0
0.65094,0.88831,0.89506,1.99,0.53619,0,1,0
0.00494,0.59219,0.05631,0.70034,0.21029,0,1,0
0.84356,0.68881,0.86731,2.07429,0.55336,0,1,0
0.05556,0.47319,0.53981,0.70294,0.24423,0,1,0
0.92319,0.72481,0.11819,2.46533,0.38063,0,1,0
0.17844,0.38519,0.08056,0.74163,0.21427,0,1,0
0.41331,0.86031,0.61644,1.59953,0.37772,0,1,0
0.83306,0.51444,0.47244,1.8563,0.39295,0,1,0
0.60431,0.30944,0.84306,1.13685,0.35348,0,1,0
0.74694,0.29106,0.49206,1.27455,0.31554,0,1,0
0.32394,0.67006,0.68856,1.19034,0.33586,0,1,0
0.98056,0.52406,0.79944,2.02885,0.53601,0,1,0
0.81131,0.05756,0.28794,0.81188,0.24021,0,1,0
0.85531,0.14744,0.62531,1.02263,0.30965,0,1,0
0.16794,0.91431,0.41031,1.16712,0.27983,0,1,0
0.56294,0.66306,0.14944,1.60995,0.28909,0,1,0
0.07669,0.47744,0.19206,0.74634,0.21885,0,1,0
0.78381,0.05694,0.11969,0.80937,0.22607,0,1,0
0.12131,0.13094,0.29544,0.44856,0.20178,0,1,0
0.30119,0.52419,0.71856,1.0728,0.32038,0,1,0
0.99544,0.06106,0.84244,0.87833,0.32927,0,1,0
0.18356,0.70306,0.29844,1.04494,0.25241,0,1,0
0.88006,0.65831,0.90969,2.00904,0.56052,0,1,0
0.13831,0.29281,0.47256,0.65777,0.23207,0,1,0
0.62531,0.96356,0.63656,2.14406,0.47009,0,1,0
0.28381,0.95081,0.26269,1.44207,0.28365,0,1,0
0.31844,0.32206,0.20494,0.8677,0.23021,0,1,0
0.92331,0.83206,0.67006,2.575,0.57504,0,1,0
0.92181,0.85206,0.47819,2.64984,0.50907,0,1,0
0.47081,0.69394,0.91844,1.45583,0.4327,0,1,0
0.02731,0.93344,0.15744,0.90782,0.22813,0,1,0
0.93394,0.63644,0.43319,2.1622,0.43274,0,1,0
0.78956,0.06294,0.38606,0.81531,0.24951,0,1,0
0.25331,0.97631,0.93106,1.23678,0.39668,0,1,0
0.75194,0.64444,0.74819,1.82036,0.4619,0,1,0
0.19281,0.47269,0.81131,0.86576,0.3013,0,1,0
0.02381,0.44056,0.76344,0.62631,0.25667,0,1,0
0.73181,0.81156,0.98981,2.03494,0.58415,0,1,0
0.44194,0.46819,0.98931,1.16656,0.38772,0,1,0
0.08181,0.76119,0.32456,0.94291,0.24557,0,1,0
0.71056,0.14956,0.15519,0.95505,0.23785,0,1,0
0.51806,0.39206,0.58256,1.09214,0.30359,0,1,0
0.48781,0.90106,0.70056,1.75663,0.42634,0,1,0
0.61131,0.31456,0.55244,1.15115,0.30512,0,1,0
0.21369,0.14269,0.06319,0.53498,0.20092,0,1,0
0.37356,0.31294,0.95031,0.88828,0.32539,0,1,0
0.13306,0.49569,0.08906,0.83809,0.22027,0,1,0
0.76244,0.95381,0.23881,2.46004,0.39381,0,1,0
0.15456,0.06969,0.89431,0.4368,0.2338,0,1,0
0.79544,0.43306,0.35231,1.61654,0.32928,0,1,0
0.47206,0.95094,0.73069,1.74102,0.43403,0,1,0
0.03756,0.41881,0.46269,0.62818,0.22824,0,1,0
0.81494,0.92806,0.58019,2.44998,0.50703,0,1,0
0.03769,0.78794,0.79669,0.84867,0.30031,0,1,0
0.38481,0.42806,0.74919,1.0474,0.32155,0,1,0
0.49069,0.01594,0.80469,0.59984,0.25709,0,1,0
0.49244,0.37231,0.79106,1.04544,0.33176,0,1,0
0.94056,0.09756,0.86556,0.85661,0.32412,0,1,0
0.55744,0.05194,0.66781,0.6484,0.2526,0,1,0
0.84306,0.58131,0.20294,1.98718,0.34223,0,1,0
0.33731,0.09656,0.53606,0.56489,0.22819,0,1,0
0.42269,0.64281,0.70331,1.32513,0.35874,0,1,0
0.90206,0.56319,0.47669,2.02872,0.42406,0,1,0
